State,County,Higher Education,HPI,Income,Unemployment,Poor physical health days,Poor mental health days,Violent crime,Severe housing problems,Income inequality,Access to exercise opportunities
TN,Lauderdale,33.05362377148112,5.01,25114,7.8,5.6,5.1,651.10067018,0.1791348601,5.143776824,0.251015639
TN,Lawrence,42.3418855423723,5.0,42957,5.8,4.8,4.7,492.97276799,0.1497824736,4.3688611471,0.5640927655
TN,Lewis,40.42356208772133,1.14,12038,6.0,4.8,4.7,389.9220156,0.1343915344,4.2328048707,0.330976071
TN,Lincoln,42.879263273705234,4.65,34081,4.1,4.8,4.7,445.74605381,0.1241147969,4.1910217571,0.5111357573
TN,Loudon,55.64154887517421,2.64,51551,4.7,4.4,4.4,279.90271343,0.1164801628,4.3990399855,0.7848051734
TN,McMinn,47.803093031330974,2.36,52183,5.4,4.6,4.7,531.19756877,0.1300339641,4.757064314,0.5091263919
TN,McNairy,37.13694076617078,4.84,25941,7.0,5.0,4.9,399.00883156,0.1417759839,5.1847217905,0.3057718121
TN,Macon,30.891029500301027,9.0,23610,4.4,5.0,4.8,304.29877687,0.1371733967,4.4636275461,0.3954512765
TN,Madison,56.24582193862048,3.23,97819,4.9,4.5,4.5,887.56398756,0.1849694953,5.2158844765,0.7438907766
TN,Marion,42.41404535479151,8.44,28330,6.3,4.7,4.6,365.08775019,0.1480160499,5.0004301604,0.6879271877
TN,Marshall,48.12459720730398,7.61,31764,4.6,4.6,4.6,300.0669214,0.1287976038,4.3501381215,0.4390371362
TN,Maury,58.2031136330569,7.62,90902,4.1,4.7,4.5,575.10701565,0.1552775606,4.3568746464,0.5441721429
TN,Meigs,38.97297297297297,-1.72,12125,6.9,5.1,4.9,403.43057045,0.1736785329,4.8913282818,0.3991321365
TN,Monroe,44.92951341518872,5.03,45448,5.3,5.1,4.9,401.65413199,0.143882826,4.4792475728,0.7207933691
TN,Montgomery,66.68701244566189,3.21,198694,5.1,4.4,4.4,549.4998045,0.1436726927,3.8492245215,0.5082602666
TN,Moore,46.60729431721798,-2.06,6300,3.8,4.3,4.4,57.1577033,0.0939457203,3.3356906534,0.0778057215
TN,Morgan,35.43440119565924,-2.91,21513,6.5,4.8,4.7,226.6203354,0.1347285808,4.8159676918,0.1899758948
TN,Obion,37.88291826456591,1.92,30943,7.1,5.1,4.8,319.94497363,0.123501199,4.6808843793,0.5446914201
TN,Overton,34.778755459897454,8.36,21971,5.4,4.8,4.7,272.7940405,0.1037204059,4.5934814227,0.3957795589
TN,Perry,33.17748917748918,-2.9,8045,6.4,4.9,4.8,284.94803889,0.1623277182,4.4093765445,0.0869235629
TN,Pickett,41.45377929944693,9.63,5054,6.7,4.6,4.6,58.578495184,0.1659836066,4.6413235666,0.0003939334
TN,Polk,46.47099930118797,0.41,17236,5.7,5.0,4.8,248.42271293,0.1440613027,4.789319585,0.6693610698
TN,Putnam,53.44048806241568,3.5,75465,4.9,4.9,4.6,386.1003861,0.1852244609,5.4938004614,0.621285657
TN,Rhea,44.43098187040029,5.8,32219,7.1,4.9,4.7,339.74378955,0.1417157275,4.7069738481,0.4443396523
TN,Roane,54.470018017103556,2.87,52808,5.6,4.7,4.6,257.45705984,0.119047619,4.7381476759,0.6028866208
TN,Robertson,48.527959697732996,7.53,69803,4.2,4.2,4.4,436.70079273,0.1118025306,3.4286462817,0.7897500113
TN,Rutherford,64.86525944973485,9.82,309958,3.7,4.4,4.3,430.81484227,0.1394934186,3.8175324675,0.7471097165
TN,Scott,33.72999865537179,-3.02,21756,7.4,5.3,5.1,311.94029851,0.1569905213,4.7261085321,0.209915422
TN,Sequatchie,42.27082607180202,4.7,15157,5.9,4.8,4.7,385.37895597,0.1847133758,5.4482822426,0.4307681406
TN,Sevier,51.2143761649332,5.06,96200,5.0,4.7,4.6,347.12803783,0.1449197139,4.3207057328,0.824661527
TN,Shelby,61.711552438760876,4.26,932510,5.4,4.3,4.4,1235.8269009,0.2179412195,5.437922135,0.900693585
TN,Smith,44.409892970783915,10.84,19344,4.6,4.5,4.4,280.21379275,0.1412818746,4.6971507078,0.2187206512
TN,Stewart,45.88991396289002,-3.45,13093,6.8,4.6,4.6,259.59114395,0.1733333333,4.6537673438,0.2358901231
TN,Sullivan,54.98116964633566,2.11,156023,5.2,4.8,4.7,530.2038921,0.1178767175,4.9259697957,0.7687584092
TN,Sumner,61.556523898760474,8.01,180488,3.9,4.2,4.3,277.97453587,0.1301833801,3.8776761862,0.7358834698
TN,Tipton,52.53648876610518,0.33,60683,5.7,4.5,4.4,552.80957336,0.1426233341,4.569415473,0.6770845271
TN,Trousdale,40.10050251256281,15.09,10067,4.9,4.6,4.5,510.72091845,0.1614035088,4.9513669645,0.0
TN,Unicoi,49.41298855699212,3.11,17810,7.1,4.8,4.7,166.60026801,0.1170212766,4.9247834777,1.0
TN,Union,36.81282958896193,-2.17,19014,5.8,5.1,4.9,275.32944293,0.1593517893,4.5222809421,0.3143021613
TN,Van Buren,31.594202898550726,15.2,5853,6.2,4.9,4.8,299.86805805,0.1346153846,3.6738071516,0.1748377794
TN,Warren,37.09567890203367,3.38,40091,4.8,4.9,4.8,335.01255258,0.1252446184,4.6494582953,0.6924872612
TN,Washington,61.7749050764875,1.32,129092,4.8,4.5,4.5,414.82412263,0.1520678892,4.9409606787,0.7198383464
TN,Wayne,37.427419354838705,4.2,16559,6.6,4.9,4.7,183.28231326,0.1098265896,4.5828725463,0.3248927795
TN,Weakley,43.40222575516693,6.04,33312,5.9,4.8,4.8,319.04721331,0.1589928058,5.3370475515,0.3378258759
TN,White,41.01843174008122,5.92,26316,5.0,4.9,4.8,323.19877363,0.1314843349,4.695106473,0.2987500484
TN,Williamson,82.89362347027696,7.27,221388,3.4,3.4,3.8,123.62644746,0.1156363076,4.1995664308,0.668881222
TN,Wilson,64.0842660439649,8.27,132929,3.9,4.0,4.1,388.63915705,0.124941287,4.0511569454,0.7652662883
TX,Anderson,43.38167885099081,4.27,57644,4.3,3.6,3.3,302.26643433,0.1455832564,4.8984706408,0.3064764446
TX,Andrews,44.759825327510924,1.31,17622,4.7,3.3,2.9,518.00961391,0.1407907425,4.8336804165,0.9218179359
TX,Angelina,52.19723977268717,4.12,87387,5.9,3.9,3.4,348.02345375,0.1577241044,4.2378099604,0.7029422272
TX,Aransas,55.74101347297223,5.58,25283,5.6,3.7,3.3,201.34133027,0.1872773537,4.6522884079,0.8944641161
TX,Archer,52.57218718884833,1.15,8673,4.3,3.0,2.9,120.99879001,0.1156156156,4.2255861022,0.2396730727
TX,Atascosa,40.9007382571972,2.04,47163,5.3,3.8,3.2,171.49654453,0.1850616872,4.6659233251,0.4016833293
TX,Austin,53.48058252427185,3.92,29735,5.3,3.2,2.9,202.25134642,0.1438679245,4.5326387688,0.5820811486
TX,Bandera,61.98969978645898,-1.39,20047,4.1,3.1,2.9,89.96417498,0.1159505592,4.4033822875,0.6246033683
TX,Bastrop,53.041116147490925,10.46,86111,3.7,3.6,3.1,368.79319722,0.1686297605,4.2181137663,0.5714632404
TX,Bee,46.6472850042202,6.44,31879,7.5,3.9,3.2,219.66009405,0.1572580645,4.8067836106,0.6580458868
TX,Bell,65.15868051962077,4.01,342649,4.5,3.6,3.2,413.71396147,0.1488694981,3.9759534256,0.8577852273
TX,Bexar,60.98462130340846,7.36,1920089,3.8,3.5,3.1,476.85983625,0.1863167242,4.7296838932,0.9631543067
TX,Blanco,61.43745680718729,4.55,10829,3.1,3.1,2.9,175.14230312,0.1583434836,4.3307089683,0.5928360484
TX,Bosque,56.3425431231873,8.02,17820,4.3,3.4,3.2,94.564436207,0.1292665214,4.2187595947,0.1803755765
TX,Bowie,55.97688008130081,2.97,93159,4.7,3.6,3.4,677.66238476,0.1478478774,5.0793687363,0.4928752768
TX,Brazoria,64.59428789950826,7.51,349314,5.2,3.0,2.8,170.30616475,0.1439765861,4.3133349036,0.7697068009
TX,Brazos,67.76708042223876,8.61,221000,3.5,3.9,3.5,387.11696282,0.2952056285,6.8919731668,0.8955047703
TX,Brewster,71.60614525139664,8.49,9413,3.8,3.7,3.2,124.17952812,0.1108404385,4.5827129204,0.6135181976
TX,Brown,52.10401177491791,2.53,38285,4.4,3.7,3.3,369.69215354,0.1071428571,4.4425763944,0.6130793051
TX,Burleson,48.785392535392546,6.07,17346,4.7,3.4,3.1,174.17934731,0.1389992057,4.5539105575,0.4316634666
TX,Burnet,58.221442741726804,7.88,45711,3.5,3.4,3.2,166.71404316,0.1528528529,4.2121212121,0.7328187135
TX,Caldwell,41.58758134490239,10.46,42220,4.3,3.9,3.4,317.37544308,0.1799828179,4.1560115634,0.5026270162
TX,Calhoun,50.7225115528497,7.95,21327,5.6,3.5,3.1,545.06865614,0.1495207668,4.4515578909,0.4761236612
TX,Callahan,55.610155610155616,3.36,13574,4.3,3.4,3.2,97.347286444,0.1274131274,4.9223223904,0.3314382753
TX,Cameron,43.397789944125094,0.82,419104,7.2,4.9,3.7,293.31844587,0.2504279356,5.587530525,0.7438112353
TX,Camp,53.69488213020642,7.32,12385,6.9,3.8,3.4,236.35011685,0.1770114943,4.0925461094,0.471816789
TX,Carson,60.2675253901412,8.03,6064,3.3,2.9,2.8,159.17652677,0.0792291221,3.5245492973,0.5021028793
TX,Cass,43.89720558882236,7.77,29132,7.2,3.6,3.3,283.92466243,0.1098807496,4.8023670145,0.4137014181
TX,Castro,44.03770276194652,0.0,7692,3.1,4.2,3.4,105.98402087,0.1676300578,3.664213894,0.3889853634
TX,Chambers,63.47259217720455,6.3,40942,6.1,3.1,2.9,238.28657933,0.1091370558,4.8512173786,0.663465922
TX,Cherokee,50.07285532147411,5.57,50426,5.1,4.0,3.5,455.96056557,0.1513748191,4.6700869565,0.4724161668
TX,Clay,57.72988890376121,9.55,10087,4.4,3.1,3.0,55.194406967,0.1030444965,4.0634199607,0.4363839286
TX,Collin,79.19933382334068,10.55,944940,3.5,2.6,2.5,170.31561391,0.1340870948,4.0618801435,0.9515837723
TX,Colorado,48.58639494833524,0.17,20465,4.7,3.6,3.2,217.9578299,0.1316770186,4.4829832357,0.480310434
TX,Comal,69.90339224942365,4.93,133798,3.6,3.1,2.9,281.7950767,0.1351252737,4.4217216298,0.8544416992
TX,Comanche,53.30648579906741,-1.81,13465,4.3,3.8,3.4,226.7305921,0.1699716714,4.6015444977,0.1634464005
TX,Cooke,56.08153939523758,1.73,39512,4.0,3.3,3.1,215.9377683,0.1714975845,4.659931555,0.5191352083
TX,Coryell,60.30741933617481,5.52,78655,4.7,3.3,3.2,209.98539232,0.1072562912,3.5770220732,0.7277152863
TX,Dallam,39.13741683872447,0.0,7224,2.2,3.7,3.2,311.95164749,0.1239316239,3.6724045665,0.5136506042
TX,Dallas,58.12761696433627,9.51,2576641,4.0,3.7,3.2,465.92386866,0.2223032799,4.7130339037,0.9759300446
TX,Dawson,37.79032465032722,20.27,12671,5.0,3.9,3.2,303.00138379,0.1015981735,5.8144468314,0.375623509
TX,Deaf Smith,33.86625251233327,5.14,18966,3.1,4.1,3.4,293.02168022,0.1323763955,4.4533175842,0.7967685319
TX,Delta,55.483870967741936,3.46,5063,3.8,3.5,3.3,107.17437902,0.1739130435,4.2174120643,0.5681514051
TX,Denton,76.34193984580827,9.89,804697,3.4,2.9,2.8,180.36630274,0.1395070037,4.1263220974,0.9616609368
TX,DeWitt,42.377501972881845,3.09,20371,5.5,3.4,3.1,292.60318758,0.1349782293,5.3272983521,0.7415534657
TX,Eastland,55.91220397722584,7.66,17848,5.5,3.7,3.4,200.10979475,0.133659902,4.6607180946,0.377710811
TX,Ector,46.55692986839913,-1.5,156471,6.4,3.7,3.2,717.7689547,0.1627432997,4.6518919879,0.7135273099
TX,Ellis,60.201071281417384,9.88,169716,3.8,3.0,2.9,178.17751728,0.1388971684,4.0139172253,0.7655972194
TX,El Paso,55.96699521962047,1.24,849067,5.0,4.1,3.6,401.51369275,0.2055462018,4.8168485275,0.8044069359
TX,Erath,59.86681108837806,2.97,41079,4.1,3.7,3.4,155.95757954,0.2151142355,5.9872003551,0.6889944576
TX,Falls,45.997501041232816,0.47,17088,4.4,4.1,3.6,158.31814584,0.149825784,5.0244945836,0.2780700772
TX,Fannin,50.75578364941261,11.83,33835,3.8,3.5,3.2,166.97245925,0.1557064064,4.9727714187,0.5307680967
TX,Fayette,49.70153417015341,5.66,24341,3.7,3.2,3.0,129.80582654,0.1232091691,4.5760786899,0.4753197035
TX,Fort Bend,73.06298666255492,7.58,738523,5.0,2.7,2.6,286.88355909,0.1577804322,4.1646286056,0.94197224
TX,Franklin,62.76923076923077,0.79,10411,4.9,3.3,3.1,164.89328604,0.1177170036,4.8490726924,0.4154644036
TX,Freestone,49.207612707142346,-0.06,19399,6.7,3.4,3.1,253.21516626,0.1322901849,4.818104321,0.2167440452
TX,Gaines,29.004214963119068,6.75,20310,3.7,3.6,3.1,91.257868663,0.1259259259,4.6610185447,0.3791509757
TX,Galveston,65.51501162646295,7.83,332744,5.3,3.1,2.9,296.53828674,0.1775700935,5.0668423186,0.8823242674
TX,Gillespie,63.22663252240717,5.9,26091,2.8,3.2,3.0,63.419081216,0.1117344554,4.8824385891,0.7050771027
TX,Goliad,54.97536945812808,-4.3,7137,5.8,3.3,3.0,191.57961958,0.1342062193,4.9126099431,0.5968099861
TX,Gonzales,33.40891321344801,-7.43,19992,4.2,4.1,3.4,514.66803911,0.1542983101,5.3866076303,0.3381127884
TX,Gray,47.838718820861665,-3.74,22406,6.9,3.5,3.1,515.73426573,0.1187241583,4.4414847825,0.8112713557
TX,Grayson,60.25003316089668,9.75,127007,3.9,3.4,3.2,268.27376985,0.1509656652,4.519554165,0.7254895472
TX,Gregg,57.72012441135691,-0.25,123466,6.1,3.7,3.3,504.38744288,0.1671287568,5.0159321668,0.7140474821
TX,Grimes,48.09274495138369,9.62,27367,6.6,3.7,3.2,341.73061265,0.1778542742,4.8220433713,0.4402345512
TX,Guadalupe,58.966909372855525,7.09,156132,3.6,3.2,2.9,207.61897211,0.1246421493,3.7658958553,0.8268343305
TX,Hale,43.20237212750186,2.63,33864,5.6,4.1,3.4,215.66957247,0.1434671221,4.5187679335,0.6399801505
TX,Hamilton,51.259024476140155,17.27,8051,4.9,3.1,3.0,254.25295858,0.1152597403,4.9091574679,0.0
TX,Hansford,44.286596664607785,5.22,5557,3.1,3.6,3.1,182.29932373,0.171875,3.7723410369,0.6246214146
TX,Hardin,49.00184356070582,1.99,55110,6.1,3.2,3.1,151.35771474,0.1099169516,4.7217138298,0.7198682163
TX,Harris,59.1111114063783,2.51,4619635,5.3,3.3,3.2,725.45174827,0.2136004445,5.0621964803,0.9653533487
TX,Harrison,55.292622537741835,1.89,68114,6.0,3.6,3.3,405.13774683,0.1376107151,5.0039898636,0.5561396291
TX,Hartley,50.49333991119882,6.28,5681,2.0,2.9,2.6,240.27959808,0.084548105,4.1129154652,0.1626525899
TX,Hays,67.81780166425774,8.0,205852,3.3,3.4,3.2,208.66604549,0.222476854,5.3792493248,0.9414220881
TX,Hemphill,49.80289093298292,-4.14,3827,3.7,3.4,3.1,417.98174529,0.1067615658,4.1818181818,0.8368794326
TX,Henderson,51.250108290738964,3.3,79258,4.7,3.8,3.4,379.73141563,0.1598482349,4.270271754,0.6187159375
TX,Hidalgo,43.049782572729384,3.63,846030,7.8,4.7,3.5,309.6480889,0.2806502017,5.6396416573,0.6059238302
TX,Hill,51.05563071372935,2.01,34498,4.4,3.7,3.4,159.11941444,0.1603109959,4.4235900217,0.5105303656
TX,Hockley,50.106971597196605,3.98,22163,4.7,3.4,3.1,428.06733383,0.1246867168,4.2908783475,0.6108131676
TX,Hood,63.80340126749647,3.97,55739,4.7,3.0,3.0,163.58212785,0.1306349976,4.0002688998,0.7414716111
TX,Hopkins,51.39396895066244,8.85,35942,4.0,3.6,3.3,179.50132289,0.1621417798,4.1015874626,0.388185774
TX,Houston,42.98830874701597,15.33,22421,4.6,3.8,3.4,168.52602404,0.1496512365,5.6997690531,0.4930894994
TX,Howard,46.597676874340024,-2.6,35141,5.5,3.5,3.0,561.04276894,0.1114620939,4.5158199421,0.715868845
TX,Hunt,52.28460527522235,9.47,92163,4.3,3.7,3.3,410.72676248,0.2061603651,5.3842766931,0.5801530263
TX,Hutchinson,53.27472527472527,1.87,21453,5.6,3.5,3.2,763.97919376,0.1135817308,4.66277666,0.7670880361
TX,Jack,43.397856895955755,8.5,8447,5.0,3.5,3.1,200.37889828,0.1179401993,4.1298386067,0.5689960195
TX,Jackson,47.52286202391719,0.92,14961,4.7,3.3,3.0,180.37856072,0.119460501,4.5874387225,0.5162344583
TX,Jasper,40.711496746203906,3.27,33912,7.7,3.5,3.3,306.39109815,0.1461370262,5.1633563527,0.5730327639
TX,Jefferson,52.83487013444076,4.36,259340,7.0,3.7,3.3,651.97366533,0.1654358256,5.5893418861,0.7010619448
TX,Jim Wells,41.44673704414586,0.51,40182,10.6,4.2,3.4,663.49111998,0.1342952275,5.5167928231,0.4784514423
TX,Johnson,51.03436321878927,7.99,163463,4.4,3.2,3.0,241.70497647,0.1370352487,3.7991407871,0.7048047491
TX,Jones,41.93857965451055,5.25,19847,5.8,3.6,3.1,290.48419472,0.1141060198,4.7887299869,0.2302742303
TX,Kaufman,56.6559550335345,9.34,119940,3.8,3.2,3.0,278.43289322,0.1578262755,4.1837310361,0.666366715
TX,Kendall,78.5978958512539,3.1,39778,3.2,2.9,2.9,108.9229273,0.1766091052,4.5367077492,0.7986231667
TX,Kerr,61.52635307080831,4.17,51330,3.6,3.4,3.2,165.09418325,0.167607362,4.4571069814,0.7998790932
TX,Kleberg,47.73441517627564,0.46,31700,6.7,4.3,3.4,702.74429341,0.1986394558,6.1611341147,0.7094600917
TX,Lamar,53.164112761726514,6.41,49661,4.6,3.6,3.3,375.02145809,0.1461578401,4.9441350926,0.7190769787
TX,Lamb,40.32316411431328,2.61,13379,6.5,4.3,3.5,346.75257605,0.1063394683,4.4077014925,0.4073120126
TX,Lampasas,60.376492194674015,5.97,20486,4.2,3.4,3.2,135.11406745,0.1248236953,4.2478533897,0.7613457336
TX,Lavaca,46.72060718888731,4.15,19960,4.2,3.2,3.0,109.27468925,0.1072335025,4.4645238095,0.5794009241
TX,Lee,46.811276301892924,6.33,17023,3.8,3.3,3.0,332.73915627,0.1170124481,4.7184793986,0.3277751023
TX,Leon,47.293549252930134,8.3,16120,6.5,3.3,3.2,111.49144254,0.1134421134,4.7548972305,0.1532051664
TX,Liberty,39.12309112121054,7.29,81820,7.5,3.7,3.3,422.19567814,0.1704824203,4.8964848866,0.4662559655
TX,Limestone,49.56617456617455,-3.43,22701,5.6,3.7,3.3,516.5202257,0.1204287516,4.3781377387,0.4703215874
TX,Live Oak,44.912844603782915,-1.12,11445,5.9,3.4,3.0,151.76244882,0.135770235,4.6751856594,0.312722227
TX,Llano,62.77267850756945,15.64,20213,4.2,3.3,3.1,78.664751351,0.1171646163,5.4533326132,0.7700637273
TX,Lubbock,61.980883052153516,3.48,300373,3.4,3.7,3.2,744.16660502,0.1945796355,4.9551796585,0.9077147089
TX,Lynn,50.51006341328922,16.34,5527,4.0,3.8,3.3,111.54489682,0.0988505747,4.7152348819,0.0
TX,McLennan,59.48421520675856,7.19,248336,4.0,3.8,3.3,478.2961574,0.1938903114,5.1989455185,0.7346811065
TX,Madison,39.01239846088073,6.24,13534,5.1,3.9,3.3,206.8849383,0.1183844011,4.2950466232,0.3835626464
TX,Marion,47.24841660802252,11.43,10005,7.0,3.8,3.4,550.37838514,0.1601731602,5.7578972559,0.3759719325
TX,Matagorda,51.73427395649618,4.96,36863,7.3,3.9,3.3,284.21316884,0.145802099,6.0643105446,0.692687047
TX,Maverick,37.22868922032254,4.62,57580,11.3,5.2,3.9,291.75432357,0.2708737864,5.3920954946,0.7373290575
TX,Medina,53.77186802864858,4.61,48412,4.4,3.6,3.1,179.31115242,0.1647745702,4.4951504266,0.5735121506
TX,Midland,60.278943518268974,-0.7,159604,4.4,3.1,2.9,311.43131925,0.1358717435,4.4078308961,0.810830557
TX,Milam,45.106181041641946,7.76,24689,5.2,3.8,3.3,175.75628462,0.1404255319,5.0881440099,0.3975037363
TX,Montague,49.76737527736024,8.04,19392,5.0,3.2,3.1,158.75255768,0.1656327543,4.5085334542,0.5587504437
TX,Montgomery,66.49013047926181,3.55,554601,4.9,3.1,2.9,215.16114584,0.159498096,4.7282695722,0.8857960355
TX,Moore,35.90561224489796,-2.56,22032,3.0,3.8,3.2,274.97295348,0.1566176471,3.4417194712,0.5985208181
TX,Morris,47.943037974683534,10.01,12156,10.9,3.5,3.3,433.89484431,0.1361829026,4.3781157828,0.4053657028
TX,Nacogdoches,54.82833758503401,2.06,65455,4.7,3.9,3.5,410.9686465,0.210152721,5.6783916034,0.6635670448
TX,Navarro,50.13230266091868,3.47,49612,4.2,3.9,3.4,450.26437541,0.181766055,4.4188509971,0.5349952865
TX,Nolan,49.304531085353005,7.17,15012,4.8,3.7,3.3,832.43243243,0.1042031524,4.7748527467,0.8330047319
TX,Nueces,54.732640073963026,2.8,355628,5.6,3.9,3.3,631.74029248,0.1938187319,4.8252233877,0.9208871828
TX,Ochiltree,43.17239090758254,1.0,10494,5.3,3.5,3.0,204.15324253,0.1756032172,4.417504463,0.6827741368
TX,Orange,52.897380066025136,6.51,85787,6.7,3.2,3.1,388.57087806,0.1194341746,4.7122373793,0.6914109755
TX,Palo Pinto,50.31514775780119,5.88,27606,5.5,3.6,3.3,319.85940246,0.1511132165,5.2705999066,0.566041763
TX,Panola,52.46478873239436,4.91,22991,7.2,3.2,3.0,266.16651267,0.1048478016,4.7565192056,0.2724407463
TX,Parker,62.343267401665,7.85,129676,4.1,3.0,2.9,148.402499,0.1379682997,4.4343740101,0.6833579926
TX,Parmer,46.97091434999196,5.12,9969,2.5,3.7,3.2,182.45254633,0.1484848485,3.6174912035,0.537248028
TX,Pecos,37.28796844181459,-1.29,15511,5.9,3.6,3.0,374.27840392,0.1232876712,5.5623689149,0.3688656736
TX,Polk,42.96804932735426,6.95,46278,6.3,3.7,3.3,211.30021998,0.1376173709,4.2986935867,0.6860150177
TX,Potter,45.03803664748297,2.38,121814,3.4,3.7,3.4,575.36400857,0.191491869,4.5371778121,0.8598366275
TX,Rains,49.8991935483871,5.93,11089,4.0,3.2,3.1,165.24952679,0.1445358402,4.2225132234,0.5137438153
TX,Randall,70.10762517275526,3.44,133240,3.0,2.9,2.8,492.43204004,0.1254491651,4.2521958298,0.8760985711
TX,Robertson,46.618968676380774,12.52,16573,5.1,3.6,3.3,288.62310962,0.1602671119,5.5505110063,0.3596438455
TX,Rockwall,75.60659273400272,9.32,93169,3.5,2.8,2.7,126.23064498,0.142310635,3.5738903141,0.9245056614
TX,Runnels,47.685320832112524,-5.27,9999,4.0,3.9,3.4,228.80426265,0.0704402516,4.5051011684,0.2622607371
TX,Rusk,51.405733951319704,-0.7,51585,5.8,3.5,3.1,356.64568268,0.1068660022,4.6876749987,0.3930808176
TX,Sabine,51.29253495120021,-5.93,10008,9.4,3.7,3.4,211.76626299,0.1545667447,4.4229652101,0.7839209895
TX,San Jacinto,45.40691944602936,5.89,26681,6.3,3.5,3.2,329.09034461,0.1195887446,4.7756127896,0.6991358399
TX,San Patricio,49.53471563445815,7.15,68365,7.5,3.6,3.1,324.40622982,0.1688778952,4.5267935714,0.6905129313
TX,Scurry,48.26237263464337,-5.46,17589,5.9,3.3,3.0,535.33190578,0.1569105691,4.2673713468,0.6821109863
TX,Shelby,45.23869823983791,-6.55,24960,6.0,4.0,3.5,309.32219773,0.1345957011,4.6371325735,0.3871031122
TX,Smith,63.494319116321606,3.94,224176,4.5,3.5,3.2,391.16205509,0.177629468,4.6836644808,0.7213300018
TX,Somervell,56.650628589166544,4.54,8706,4.8,3.1,3.0,66.052764502,0.1242236025,4.4536913392,0.7879858657
TX,Starr,32.28946718951381,-4.75,64644,13.4,5.6,4.0,264.71822574,0.2070835992,5.2026247597,0.1324301273
TX,Stephens,50.44828690361831,0.0,9227,5.3,3.6,3.3,133.77238115,0.1478873239,4.9825581395,0.5096573209
TX,Tarrant,62.97445021061925,9.33,2019017,4.0,3.4,3.1,436.92520666,0.1788993289,4.5142960842,0.9701354425
TX,Taylor,59.80718890183009,4.56,138821,3.7,3.6,3.3,378.00670125,0.153262519,4.596969697,0.8482578742
TX,Terry,41.18524545701112,12.66,12517,4.8,3.8,3.2,228.96989566,0.1343101343,3.4801742332,0.2617974864
TX,Titus,41.87382494255275,6.87,31448,6.2,3.9,3.4,231.6319896,0.177798683,3.9576336989,0.5826683986
TX,Tom Green,57.9266297590535,2.28,117805,4.5,3.5,3.2,270.02512899,0.1449934203,4.6722392153,0.7247786326
TX,Travis,74.90988487495038,8.28,1203850,3.2,3.0,2.8,381.31081626,0.2144152144,4.9151950635,0.9699492124
TX,Trinity,44.872953700913925,18.47,13773,6.1,3.8,3.4,238.97556137,0.1339001063,4.0553717996,0.7148440178
TX,Tyler,42.02513966480447,10.52,20314,7.3,3.4,3.1,359.1997575,0.1253056235,4.3352112676,0.3971331434
TX,Upshur,51.6721029427578,1.91,40102,6.4,3.3,3.1,262.9362938,0.1427108228,4.4364813039,0.3077921087
TX,Uvalde,45.25281447257109,6.79,25700,5.3,4.5,3.6,297.64128621,0.2309468822,4.9272819088,0.4820677902
TX,Val Verde,45.2082827512053,2.46,48018,6.3,4.2,3.3,171.56928708,0.1707480711,5.0168500688,0.8570551771
TX,Van Zandt,53.89259612329204,6.5,55645,4.3,3.4,3.2,192.7047488,0.1652871185,4.5458727866,0.2732649917
TX,Victoria,53.02771354847358,0.5,91998,5.4,3.5,3.1,550.57744411,0.1635082224,4.7283694628,0.7413270655
TX,Walker,46.887433187316645,4.25,74442,5.3,3.7,3.2,385.92629583,0.1928039702,6.3643324413,0.779593581
TX,Waller,56.89610972248927,4.84,50010,5.6,3.9,3.4,220.46957747,0.195329874,4.847383652,0.1782432589
